Date,Index_Name,Country,Open,High,Low,Close,Volume,Daily_Change_Percent
2023-05-27,FTSE 100,UK,35088.97,35251.14,34930.78,35041.51,11782396,-0.14
2020-03-16,CAC 40,France,23647.26,23696.0,23460.06,23652.77,35425967,0.02
2021-06-15,FTSE 100,UK,1330.11,1976.17,1114.14,1798.53,47206001,35.22
2020-08-16,Nikkei 225,Japan,29534.19,29623.54,29336.86,29473.64,38395056,-0.21
2024-08-06,SSE Composite,China,8902.62,9273.44,8656.5,9122.89,28282055,2.47
2023-07-07,DAX,Germany,28557.12,28791.35,28262.62,28428.0,22255852,-0.45
2021-04-27,CAC 40,France,12951.13,13099.17,12828.93,12833.85,19198359,-0.91
2022-04-17,SSE Composite,China,11962.12,12188.51,11789.59,11937.19,15806172,-0.21
2020-03-21,CAC 40,France,32238.25,32411.3,31703.51,31842.7,41089655,-1.23
2021-01-25,CAC 40,France,20897.5,21325.78,20696.92,21301.23,31748250,1.93
2023-06-29,S&P 500,USA,10134.56,10220.76,9883.93,9908.61,36837800,-2.23
2021-12-03,FTSE 100,UK,1204.41,1334.63,661.78,862.17,28506114,-28.42
2020-07-14,DAX,Germany,16791.52,17080.01,16336.45,16489.89,35075749,-1.8
2022-11-29,CAC 40,France,5897.44,6085.9,5608.22,5815.78,1529202,-1.38
2022-07-23,FTSE 100,UK,7228.51,7511.16,7074.48,7291.68,34467369,0.87
2023-05-07,KSE 100,Pakistan,21355.97,21409.28,20755.37,20925.23,13507293,-2.02
2023-02-14,Nikkei 225,Japan,10601.68,10743.14,10452.88,10730.15,4222717,1.21
2024-06-22,Dow Jones,USA,38125.82,38577.19,38065.74,38301.4,30142420,0.46
2024-07-12,NASDAQ Composite,USA,10082.21,10694.87,9861.06,10443.66,37010923,3.59
2020-08-28,Dow Jones,USA,18994.65,19157.79,18756.12,18957.41,16863045,-0.2
2024-01-18,S&P 500,USA,12044.94,12542.42,11867.17,12505.57,12980058,3.82
2020-04-17,FTSE 100,UK,17980.46,18649.35,17701.41,18433.58,39243565,2.52
2024-02-11,KSE 100,Pakistan,22024.71,22471.55,21741.34,22236.24,14970010,0.96
2023-05-28,Dow Jones,USA,32900.05,32942.13,32345.12,32613.64,17687332,-0.87
2021-10-14,Nikkei 225,Japan,7163.89,7289.62,7051.77,7082.87,24817777,-1.13
2024-12-04,FTSE 100,UK,10295.48,10417.69,10073.91,10245.06,23954521,-0.49
2022-10-25,FTSE 100,UK,3522.49,3823.4,3252.95,3576.77,15482696,1.54
2023-06-25,KSE 100,Pakistan,24078.15,24125.67,23405.18,23616.18,42820677,-1.92
2024-12-31,Nikkei 225,Japan,6005.27,6566.76,5949.06,6456.99,5981495,7.52
2022-03-20,Hang Seng,Hong Kong,27467.73,27773.11,27416.68,27697.21,14355856,0.84
2024-07-29,KSE 100,Pakistan,35511.72,35792.57,35188.39,35213.3,38933402,-0.84
2024-03-09,SSE Composite,China,19942.33,20426.77,19653.22,20187.26,33440191,1.23
2024-08-05,KSE 100,Pakistan,18054.93,18353.21,17897.23,18202.83,33739682,0.82
2022-10-10,S&P 500,USA,27444.68,27454.26,26697.24,26947.37,12206949,-1.81
2024-03-14,DAX,Germany,7273.49,7466.24,7239.62,7361.92,17169445,1.22
2022-01-20,Nikkei 225,Japan,25361.31,25785.58,25228.11,25715.89,49435370,1.4
2022-12-01,SSE Composite,China,36201.3,36380.17,35722.5,35919.07,31301231,-0.78
2020-04-10,FTSE 100,UK,17218.59,17337.62,16639.52,16781.72,30619149,-2.54
2022-02-04,SSE Composite,China,17998.0,18253.32,17594.36,17615.81,4639520,-2.12
2024-10-12,KSE 100,Pakistan,31715.14,31981.53,31661.47,31800.44,13895459,0.27
2024-02-12,Hang Seng,Hong Kong,26756.12,27001.89,26150.32,26341.47,33687147,-1.55
2022-01-26,DAX,Germany,29279.06,29419.99,29001.18,29266.0,28257268,-0.04
2024-11-06,KSE 100,Pakistan,5133.55,5364.7,4836.5,5129.48,2449165,-0.08
2023-09-17,SSE Composite,China,10298.43,10726.86,10229.5,10530.26,20541828,2.25
2022-08-25,CAC 40,France,11725.93,11837.91,11122.63,11360.53,2959835,-3.12
2024-10-26,S&P 500,USA,23806.22,23967.7,23558.71,23709.78,26509554,-0.41
2021-06-20,SSE Composite,China,35221.88,35406.98,34661.98,34842.17,3146405,-1.08
2021-11-23,SSE Composite,China,9613.14,9854.57,9269.19,9463.25,21147333,-1.56
2022-08-18,FTSE 100,UK,38611.63,38884.25,38180.71,38238.74,30856470,-0.97
2021-09-20,KSE 100,Pakistan,19413.78,19645.11,18914.88,18939.53,4986987,-2.44
2023-09-24,SSE Composite,China,28996.02,29146.77,28405.68,28563.74,19608660,-1.49
2022-06-09,NASDAQ Composite,USA,37353.36,37508.0,36975.46,37022.79,28270213,-0.88
2023-07-30,S&P 500,USA,39623.08,40087.28,39397.05,39967.58,4591521,0.87
2023-03-25,Hang Seng,Hong Kong,8064.28,8783.71,7890.73,8546.31,38126624,5.98
2020-04-08,Hang Seng,Hong Kong,3434.82,3467.53,3346.43,3421.0,20080923,-0.4
2023-01-31,SSE Composite,China,8773.94,8897.34,8098.88,8311.08,27423462,-5.28
2024-03-01,NASDAQ Composite,USA,19110.73,19808.1,18852.29,19585.72,12613833,2.49
2021-09-08,KSE 100,Pakistan,12119.91,12663.14,12023.51,12500.99,4401148,3.14
2024-04-20,DAX,Germany,3010.88,3184.15,2861.52,3108.81,39234901,3.25
2022-01-08,Nikkei 225,Japan,33669.05,33888.32,33278.02,33399.76,8686033,-0.8
2023-11-28,Nikkei 225,Japan,38853.5,39014.42,38415.61,38547.58,9407255,-0.79
2024-10-15,CAC 40,France,22085.2,22679.34,22072.66,22582.23,13030466,2.25
2023-05-14,FTSE 100,UK,38886.25,39652.97,38592.35,39355.42,37055075,1.21
2023-08-23,NASDAQ Composite,USA,2317.33,2603.34,2095.91,2101.67,17325510,-9.31
2022-12-27,Nikkei 225,Japan,35445.78,35608.84,35366.07,35477.84,2613567,0.09
2024-11-07,Dow Jones,USA,38998.5,39079.26,38593.3,38783.62,5257671,-0.55
2022-08-04,S&P 500,USA,18795.4,19082.38,18386.19,18663.8,12195622,-0.7
2020-09-03,Dow Jones,USA,34337.98,34559.99,34031.25,34219.56,3786278,-0.34
2024-01-02,Hang Seng,Hong Kong,20889.38,21030.8,20752.35,21030.53,37026747,0.68
2020-01-27,SSE Composite,China,24020.29,24315.6,23908.67,23953.54,43721553,-0.28
2022-03-07,Dow Jones,USA,29719.39,30198.45,29529.77,29925.8,9792359,0.69
2020-12-24,S&P 500,USA,6999.24,7291.01,6696.73,6742.03,32485362,-3.67
2023-03-16,SSE Composite,China,17978.08,18118.86,17823.46,18004.63,45430631,0.15
2020-01-08,NASDAQ Composite,USA,4580.16,4673.59,3880.47,4174.32,15840260,-8.86
2022-08-03,Nikkei 225,Japan,18202.39,18604.84,18106.74,18480.84,2488550,1.53
2024-07-09,SSE Composite,China,26029.39,26360.13,25890.07,26298.06,11024201,1.03
2024-04-30,NASDAQ Composite,USA,6659.94,6931.56,6147.42,6262.18,36315892,-5.97
2023-05-30,S&P 500,USA,22652.85,22739.16,22512.23,22738.69,41482726,0.38
2020-10-09,NASDAQ Composite,USA,33664.95,33686.75,33358.13,33528.77,13411968,-0.4
2021-03-28,Nikkei 225,Japan,10922.57,11520.95,10790.95,11329.92,18611553,3.73
2020-02-28,KSE 100,Pakistan,38359.43,38461.66,38209.25,38389.09,34265940,0.08
2023-12-03,KSE 100,Pakistan,34282.67,34460.68,34093.73,34272.62,11959608,-0.03
2023-09-10,CAC 40,France,26028.43,26686.71,25758.09,26443.52,44023069,1.59
2024-02-24,S&P 500,USA,20029.52,20130.62,19770.56,20111.6,32365858,0.41
2022-12-20,NASDAQ Composite,USA,28686.62,28739.41,28026.67,28308.95,15298164,-1.32
2022-10-19,KSE 100,Pakistan,35685.09,35972.67,35103.24,35322.24,22870673,-1.02
2024-05-13,Nikkei 225,Japan,7598.76,8023.68,7461.91,7814.17,30827967,2.83
2024-01-24,Hang Seng,Hong Kong,25018.26,25528.3,24750.98,25298.84,17400497,1.12
2021-01-10,SSE Composite,China,24202.28,24551.75,24093.4,24542.88,14715428,1.41
2021-11-15,Hang Seng,Hong Kong,30230.95,30763.37,30196.5,30637.03,47705150,1.34
2020-07-21,SSE Composite,China,5377.4,5561.66,4927.33,5168.63,38045410,-3.88
2022-12-21,S&P 500,USA,19651.89,19757.67,18980.65,19171.68,49713461,-2.44
2022-06-05,KSE 100,Pakistan,25381.99,25887.54,25188.28,25742.21,33357552,1.42
2023-11-10,Dow Jones,USA,21276.03,21304.01,21075.01,21212.06,7799973,-0.3
2022-07-31,Nikkei 225,Japan,25958.23,26481.83,25863.27,26295.71,10638572,1.3
2021-06-29,Nikkei 225,Japan,9214.05,9489.94,8746.45,8974.27,26734661,-2.6
2024-04-24,Hang Seng,Hong Kong,30027.65,30163.26,29369.39,29620.99,41177732,-1.35
2024-05-18,FTSE 100,UK,30476.4,30575.53,30154.83,30346.74,38473355,-0.43
2023-09-05,Hang Seng,Hong Kong,19230.69,19278.88,19006.3,19136.55,32684760,-0.49
2023-02-19,Nikkei 225,Japan,5421.98,5777.81,5238.71,5617.73,41481803,3.61
2023-10-04,DAX,Germany,8216.78,8464.8,7893.6,7962.16,34790449,-3.1
2020-08-31,Dow Jones,USA,11634.41,11899.3,11112.76,11325.16,40030865,-2.66
2024-02-05,SSE Composite,China,14566.77,14742.33,14308.68,14726.04,4942090,1.09
2022-09-09,SSE Composite,China,12009.62,12455.75,11730.57,12407.06,20816286,3.31
2021-04-09,CAC 40,France,31418.58,31528.04,30695.25,30981.83,7021769,-1.39
2022-04-26,KSE 100,Pakistan,4280.93,4470.6,3802.69,3937.47,42636432,-8.02
2023-08-14,SSE Composite,China,5986.52,6380.42,5891.54,6194.67,38044482,3.48
2020-03-30,DAX,Germany,25067.13,25475.96,25029.47,25417.09,45474153,1.4
2022-09-07,FTSE 100,UK,1665.94,2065.54,1508.44,1944.52,29343364,16.72
2021-12-01,S&P 500,USA,5990.51,6255.42,5755.73,5877.38,24633993,-1.89
2020-06-07,CAC 40,France,19924.97,20059.8,19870.43,19968.37,34437995,0.22
2021-10-30,DAX,Germany,33678.76,34219.81,33606.84,34078.9,34038693,1.19
2020-06-20,KSE 100,Pakistan,4859.78,5116.31,4527.22,4631.16,19448395,-4.7
2021-09-02,S&P 500,USA,32875.53,32969.1,32459.94,32591.66,27628135,-0.86
2021-01-15,DAX,Germany,26403.49,26799.14,26249.41,26718.9,25737131,1.19
2022-05-30,DAX,Germany,19591.92,19874.58,19111.78,19349.03,19933914,-1.24
2024-04-24,CAC 40,France,38291.67,38950.99,38228.1,38719.42,1190922,1.12
2021-01-31,NASDAQ Composite,USA,2956.58,3594.17,2804.68,3338.55,26030445,12.92
2024-04-11,FTSE 100,UK,21292.89,21431.43,21002.54,21076.67,28975740,-1.02
2021-12-04,DAX,Germany,15926.1,16485.59,15631.16,16248.24,1790970,2.02
2021-08-30,SSE Composite,China,38905.11,39264.25,38752.55,39231.87,49657815,0.84
2020-03-30,S&P 500,USA,18320.04,18614.0,18021.37,18351.91,20711533,0.17
2024-08-07,DAX,Germany,14654.85,15150.23,14590.73,14872.55,4253901,1.49
2024-10-03,CAC 40,France,20611.79,20833.23,20033.67,20128.28,1182215,-2.35
2021-02-04,DAX,Germany,36369.51,36681.52,36360.09,36460.04,13046961,0.25
2021-05-08,KSE 100,Pakistan,7997.88,8001.47,7597.36,7702.46,18725171,-3.69
2024-06-15,NASDAQ Composite,USA,26352.33,26393.67,25823.22,26116.7,32263714,-0.89
2023-08-20,SSE Composite,China,1466.12,1678.5,848.4,1110.59,20202244,-24.25
2021-08-12,SSE Composite,China,18072.58,18400.5,17857.16,18365.62,20692672,1.62
2024-03-24,CAC 40,France,31357.99,31962.7,31333.68,31691.68,33613688,1.06
2022-05-05,NASDAQ Composite,USA,29669.88,30200.92,29463.44,30089.32,43543938,1.41
2024-03-29,NASDAQ Composite,USA,7657.38,7924.08,7144.39,7274.74,44184874,-5.0
2023-01-04,NASDAQ Composite,USA,37949.35,38246.73,37443.12,37653.52,11872928,-0.78
2020-02-28,Nikkei 225,Japan,25169.65,25819.88,25075.1,25565.72,46579602,1.57
2023-02-20,S&P 500,USA,27855.88,27933.68,27575.62,27818.74,13444296,-0.13
2021-01-28,Dow Jones,USA,38048.48,38792.25,37775.61,38532.31,13377205,1.27
2020-05-06,S&P 500,USA,25131.13,25196.45,24637.71,24712.81,16460301,-1.66
2023-12-02,NASDAQ Composite,USA,16566.86,16698.61,16005.99,16171.65,40622163,-2.39
2020-02-01,S&P 500,USA,24423.77,25112.7,24223.68,24864.65,21717501,1.81
2020-06-20,DAX,Germany,20416.9,20999.11,20293.75,20758.71,49681267,1.67
2023-02-24,S&P 500,USA,37798.58,38303.12,37669.05,38240.85,25648616,1.17
2021-08-23,KSE 100,Pakistan,39085.04,39804.42,39008.12,39580.43,2102676,1.27
2020-07-24,Dow Jones,USA,36675.32,36691.83,36183.52,36239.73,14790283,-1.19
2023-11-25,SSE Composite,China,35114.27,35149.65,34740.41,34763.63,7371546,-1.0
2021-04-11,SSE Composite,China,36113.24,36305.64,35918.32,36001.77,39441405,-0.31
2021-03-05,SSE Composite,China,35771.79,35939.61,35505.43,35663.91,29364720,-0.3
2021-10-26,DAX,Germany,32722.34,33011.33,32462.98,32879.68,9353951,0.48
2021-01-13,FTSE 100,UK,33689.49,33819.99,33571.32,33659.81,36222148,-0.09
2020-04-10,SSE Composite,China,3134.58,3260.18,2772.93,2838.82,1975112,-9.44
2022-01-04,CAC 40,France,28241.07,28371.63,28017.51,28088.29,11005652,-0.54
2024-07-31,SSE Composite,China,28909.68,29378.58,28771.57,29092.15,42650458,0.63
2022-11-03,CAC 40,France,38483.27,38568.64,38013.68,38265.06,6943583,-0.57
2022-01-10,KSE 100,Pakistan,1519.08,1659.43,1070.61,1278.82,31239099,-15.82
2023-03-27,Hang Seng,Hong Kong,11345.09,11561.39,10673.82,10922.26,8200641,-3.73
2024-08-06,Hang Seng,Hong Kong,33988.09,34334.61,33735.79,34132.36,17898408,0.42
2022-04-18,FTSE 100,UK,29002.12,29472.22,28860.84,29423.59,19896123,1.45
2022-09-14,SSE Composite,China,39136.79,39184.37,38816.73,39109.82,39121591,-0.07
2023-10-15,FTSE 100,UK,5368.32,5617.9,5272.15,5508.68,34314391,2.61
2021-02-09,KSE 100,Pakistan,34487.17,34746.54,34050.6,34144.0,45506438,-1.0
2022-05-22,NASDAQ Composite,USA,12329.01,12404.49,11764.21,12046.92,9341118,-2.29
2020-01-10,S&P 500,USA,20282.39,20447.25,19707.49,19839.95,31773482,-2.18
2020-07-17,CAC 40,France,19226.93,19591.98,18936.22,19353.42,31392785,0.66
2024-01-26,Nikkei 225,Japan,31374.62,31704.91,31348.49,31566.68,4016686,0.61
2024-07-09,NASDAQ Composite,USA,35050.41,35305.42,34390.21,34624.66,21901009,-1.21
2024-07-02,S&P 500,USA,1614.55,1817.06,1166.65,1261.88,18229396,-21.84
2021-12-28,KSE 100,Pakistan,16200.83,16378.84,15949.54,16186.47,23792321,-0.09
2020-09-24,Dow Jones,USA,32371.46,32472.24,32038.27,32078.55,45565779,-0.9
2022-10-27,KSE 100,Pakistan,10262.45,10381.95,10011.18,10200.54,17139297,-0.6
2023-01-17,KSE 100,Pakistan,19423.91,19535.87,18793.07,19089.58,48708147,-1.72
2024-01-28,DAX,Germany,26536.37,26790.05,26313.93,26460.8,18843473,-0.28
2022-07-06,Hang Seng,Hong Kong,4744.8,5098.25,4479.98,5054.35,27714769,6.52
2021-12-20,Dow Jones,USA,5123.67,5373.56,4605.49,4821.82,40003140,-5.89
2022-08-09,CAC 40,France,21251.19,21752.42,21234.07,21546.07,27881469,1.39
2024-09-03,KSE 100,Pakistan,33069.16,33192.56,32531.54,32772.04,32571125,-0.9
2021-05-19,FTSE 100,UK,2327.93,2470.28,1928.49,2149.24,9417408,-7.68
2020-10-19,Hang Seng,Hong Kong,18672.32,18954.68,18232.7,18487.56,13878118,-0.99
2023-09-26,FTSE 100,UK,34706.98,35288.4,34488.13,35041.94,31448384,0.97
2022-03-29,Hang Seng,Hong Kong,17406.64,17436.21,17383.98,17406.49,9202905,-0.0
2023-02-14,DAX,Germany,36407.76,36608.35,35860.45,36039.45,35169574,-1.01
2021-08-11,Nikkei 225,Japan,17830.44,18255.14,17638.6,18104.01,22993798,1.53
2020-08-22,NASDAQ Composite,USA,14714.26,15414.64,14609.24,15120.14,46337533,2.76
2023-03-20,Nikkei 225,Japan,21100.44,21794.11,21001.62,21526.92,34584657,2.02
2024-04-05,S&P 500,USA,21138.15,21756.79,20872.45,21480.89,43222476,1.62
2023-12-31,Nikkei 225,Japan,9401.63,9538.62,9014.6,9202.89,2086999,-2.11
2024-08-26,CAC 40,France,19265.7,19440.97,19206.89,19356.26,37428350,0.47
2020-03-03,CAC 40,France,38019.14,38190.28,37851.11,38151.3,24041214,0.35
2023-10-08,NASDAQ Composite,USA,38083.41,38141.23,37849.04,37867.08,16016600,-0.57
2023-05-28,DAX,Germany,23737.68,23851.56,23543.6,23811.56,16302305,0.31
2022-01-24,Hang Seng,Hong Kong,37936.18,38243.35,37785.43,38208.26,3171475,0.72
2023-08-24,DAX,Germany,30020.22,30046.01,29458.09,29611.52,20377151,-1.36
2021-04-21,Hang Seng,Hong Kong,10013.5,10666.49,10011.81,10479.79,41253331,4.66
2022-09-06,FTSE 100,UK,5123.72,5469.01,5115.5,5365.8,36069579,4.72
2021-01-02,Dow Jones,USA,12934.59,13015.04,12532.09,12631.23,25895487,-2.35
2024-08-11,NASDAQ Composite,USA,20681.16,20949.33,20024.77,20292.93,33004100,-1.88
2020-01-13,SSE Composite,China,11865.02,11891.63,11505.84,11542.03,33872680,-2.72
2024-06-27,S&P 500,USA,29482.47,29761.41,29190.58,29250.43,15040595,-0.79
2023-11-25,KSE 100,Pakistan,3831.68,4293.69,3692.55,4245.1,19637410,10.79
2024-09-03,NASDAQ Composite,USA,20030.08,20117.11,19448.02,19732.24,20765636,-1.49
2021-02-22,Dow Jones,USA,34002.1,34234.65,33899.02,33956.93,1058527,-0.13
2021-12-30,KSE 100,Pakistan,6154.99,6716.08,5881.97,6588.08,6875956,7.04
2023-05-27,CAC 40,France,12039.27,12639.9,12015.98,12441.44,23904563,3.34
2021-11-30,Hang Seng,Hong Kong,24772.65,24981.37,24240.89,24363.6,48709242,-1.65
2024-01-06,Nikkei 225,Japan,18507.12,18928.18,18254.97,18925.92,3307285,2.26
2020-08-27,SSE Composite,China,3047.2,3326.74,2888.84,2974.62,23688956,-2.38
2021-09-22,Hang Seng,Hong Kong,34196.78,34289.86,33573.1,33775.14,32170940,-1.23
2024-01-12,Hang Seng,Hong Kong,18016.17,18258.37,17540.06,17579.32,14057027,-2.42
2023-05-24,Dow Jones,USA,18579.69,18674.55,18192.43,18209.61,30346799,-1.99
2023-06-28,CAC 40,France,13223.31,13380.88,12957.03,13174.63,45196051,-0.37
2020-04-28,DAX,Germany,5383.48,5460.73,4892.09,4932.79,44156020,-8.37
2023-12-11,S&P 500,USA,14775.78,15020.1,14453.12,14728.7,12559907,-0.32
2022-12-06,FTSE 100,UK,25524.98,25786.33,25446.54,25719.18,6581592,0.76
2020-12-01,Nikkei 225,Japan,31590.19,31786.26,31272.13,31359.43,38055343,-0.73
2022-10-13,KSE 100,Pakistan,24388.21,24565.16,24317.59,24477.14,32648764,0.36
2021-06-15,Nikkei 225,Japan,12309.82,12582.29,11723.94,11905.03,32493402,-3.29
2022-07-11,S&P 500,USA,39915.74,40070.41,39481.7,39561.08,47140236,-0.89
2021-02-28,CAC 40,France,28846.5,28894.96,28299.13,28449.65,13881333,-1.38
2024-11-23,S&P 500,USA,14073.2,14113.2,14000.69,14107.46,23704281,0.24
2023-02-01,FTSE 100,UK,33441.01,33477.72,32714.78,32966.38,1193174,-1.42
2022-06-29,CAC 40,France,20098.71,20245.47,19783.45,19840.36,1732718,-1.29
2022-08-07,CAC 40,France,22377.87,22470.37,21921.88,21964.59,16538231,-1.85
2020-04-19,DAX,Germany,34229.89,34443.53,34200.01,34289.11,2731530,0.17
2023-01-29,NASDAQ Composite,USA,9691.53,9715.84,9271.45,9540.13,14874561,-1.56
2021-10-27,FTSE 100,UK,37274.48,37902.32,37097.99,37653.74,34526032,1.02
2023-01-20,KSE 100,Pakistan,25939.02,26628.87,25768.86,26330.82,20404139,1.51
2020-05-07,FTSE 100,UK,31813.25,31943.0,31626.48,31929.54,37073361,0.37
2021-07-23,SSE Composite,China,39706.14,39845.73,39351.45,39592.84,2052355,-0.29
2023-08-29,Hang Seng,Hong Kong,9003.45,9069.94,8502.69,8591.65,16836053,-4.57
2022-05-22,SSE Composite,China,26174.59,26740.34,25883.84,26445.1,33257461,1.03
2023-01-03,SSE Composite,China,35021.68,35118.27,34774.74,35098.79,3232092,0.22
2021-11-10,CAC 40,France,11671.26,12019.9,11523.27,11823.29,8475871,1.3
2022-08-17,S&P 500,USA,9604.58,9782.18,9024.2,9173.1,27921380,-4.49
2021-10-23,Hang Seng,Hong Kong,4654.71,4691.57,4366.84,4417.74,26724742,-5.09
2020-12-01,SSE Composite,China,22437.69,22720.63,21985.98,22015.79,48606061,-1.88
2022-02-14,Hang Seng,Hong Kong,35058.41,35236.93,34675.91,34874.29,46869636,-0.53
2020-01-19,FTSE 100,UK,25374.06,25625.03,25075.55,25251.79,43531405,-0.48
2023-08-14,KSE 100,Pakistan,21455.19,21745.13,20896.95,21010.34,16768254,-2.07
2023-11-02,Dow Jones,USA,22491.16,22624.96,22136.22,22264.1,29751376,-1.01
2023-12-23,FTSE 100,UK,24662.47,24727.82,24386.4,24547.3,9709201,-0.47
2024-06-12,S&P 500,USA,14342.57,14561.7,13667.49,13909.85,9009946,-3.02
2023-12-29,S&P 500,USA,3709.02,3972.57,3408.93,3668.96,38281277,-1.08
2024-03-30,DAX,Germany,7267.86,7400.83,7048.71,7170.56,41579160,-1.34
2021-10-13,FTSE 100,UK,13019.57,13328.72,12936.81,13143.75,36111290,0.95
2021-04-01,CAC 40,France,33938.27,34094.33,33377.5,33442.65,40185649,-1.46
2021-10-22,FTSE 100,UK,21262.96,21490.38,21113.98,21379.1,1172381,0.55
2022-12-04,DAX,Germany,11864.5,12141.35,11852.73,11979.34,28371133,0.97
2022-12-20,SSE Composite,China,8954.73,9172.75,8688.12,9008.78,23420690,0.6
2024-07-26,KSE 100,Pakistan,32702.28,32816.32,32044.54,32305.22,47482201,-1.21
2024-03-17,S&P 500,USA,4469.29,4600.78,3799.83,3970.4,21242195,-11.16
2020-07-15,NASDAQ Composite,USA,20365.44,20525.91,20037.89,20142.44,31351724,-1.1
2021-05-14,Dow Jones,USA,5740.1,5854.99,5569.88,5723.56,11678512,-0.29
2021-05-04,NASDAQ Composite,USA,5417.49,5854.47,5126.72,5576.79,7648987,2.94
2022-03-14,KSE 100,Pakistan,26997.66,27379.72,26965.03,27155.27,32792531,0.58
2021-08-09,KSE 100,Pakistan,22296.44,22617.14,22137.78,22377.19,8642870,0.36
2022-08-15,S&P 500,USA,27080.72,27094.45,26851.81,26906.54,18950113,-0.64
2021-06-14,Hang Seng,Hong Kong,15012.75,15562.09,14745.69,15340.59,16746967,2.18
2021-09-14,DAX,Germany,21560.09,21709.09,20991.87,21079.19,27109901,-2.23
2024-03-23,KSE 100,Pakistan,37180.94,37217.32,36719.23,36909.7,32527140,-0.73
2022-12-29,KSE 100,Pakistan,34852.78,35185.79,34787.85,35122.96,40964050,0.78
2023-12-25,Nikkei 225,Japan,36519.83,36614.7,36230.63,36339.33,10518885,-0.49
2020-05-05,NASDAQ Composite,USA,7337.93,8053.15,7078.79,7797.68,3249476,6.27
2020-11-13,DAX,Germany,8649.43,8907.98,8466.55,8617.76,48632614,-0.37
2020-12-01,KSE 100,Pakistan,24239.46,24263.69,24043.49,24253.38,10946319,0.06
2024-07-18,S&P 500,USA,12328.25,12505.17,11877.18,12086.34,13921726,-1.96
2023-08-09,Hang Seng,Hong Kong,8805.55,9029.77,8232.89,8367.27,14777311,-4.98
2024-05-07,DAX,Germany,34686.58,34741.46,34187.32,34403.6,31249215,-0.82
2024-08-27,Nikkei 225,Japan,13881.9,14055.08,13800.92,13850.73,5376179,-0.22
2021-09-24,S&P 500,USA,32931.8,33186.64,32475.83,32773.36,22120103,-0.48
2023-02-22,NASDAQ Composite,USA,31199.42,31580.21,31141.86,31448.24,20197202,0.8
2024-01-29,DAX,Germany,20925.0,21052.95,20857.47,20912.82,24291424,-0.06
2022-01-11,NASDAQ Composite,USA,18130.82,18645.92,18097.38,18438.74,19826598,1.7
2022-01-23,SSE Composite,China,3170.7,3440.05,2655.78,2865.6,39443494,-9.62
2023-06-12,S&P 500,USA,16752.69,17142.42,16577.09,17076.88,39681959,1.94
2024-06-06,Dow Jones,USA,3629.52,4112.61,3388.47,3920.48,18595449,8.02
2023-10-28,NASDAQ Composite,USA,4570.51,4858.69,4367.65,4623.78,24987078,1.17
2023-05-07,Hang Seng,Hong Kong,6529.3,7061.02,6390.72,6988.78,7350232,7.04
2020-04-15,NASDAQ Composite,USA,29779.18,30140.88,29764.3,29876.61,31334030,0.33
2023-05-11,NASDAQ Composite,USA,32502.76,33064.3,32353.39,32953.87,24273738,1.39
2023-12-11,KSE 100,Pakistan,18607.09,19232.04,18317.82,19010.0,37668531,2.17
2022-07-11,NASDAQ Composite,USA,19831.89,19889.44,19560.71,19836.13,26153545,0.02
2022-04-26,Nikkei 225,Japan,37424.88,38055.29,37403.37,37880.73,30002032,1.22
2022-10-20,Nikkei 225,Japan,22270.29,22711.56,22257.52,22701.27,30739025,1.94
2021-04-21,FTSE 100,UK,15397.3,15584.79,14917.43,14989.02,28649978,-2.65
2022-06-25,Dow Jones,USA,35368.37,35727.96,35138.2,35520.2,22460607,0.43
2020-07-06,Nikkei 225,Japan,5429.02,5810.99,5354.34,5735.03,32070869,5.64
2023-09-14,Dow Jones,USA,7125.12,7141.06,6633.94,6826.98,11154532,-4.18
2022-07-16,SSE Composite,China,30624.89,30662.1,30385.43,30560.17,6862286,-0.21
2023-11-15,CAC 40,France,12726.51,13300.02,12652.96,13020.74,4628011,2.31
2021-12-29,Dow Jones,USA,19842.63,20377.74,19780.83,20288.75,28753449,2.25
2023-02-15,Dow Jones,USA,25990.12,26468.62,25826.31,26173.49,12010755,0.71
2022-06-19,SSE Composite,China,28163.89,28859.08,28146.18,28652.38,37442604,1.73
2024-09-21,Nikkei 225,Japan,37696.61,37835.63,37272.09,37514.58,32877362,-0.48
2024-02-25,KSE 100,Pakistan,9218.97,9241.75,8757.33,8812.87,28600291,-4.41
2021-03-08,Dow Jones,USA,12987.76,13524.88,12800.55,13261.33,24745475,2.11
2024-10-28,Dow Jones,USA,38100.36,38385.15,37753.51,38012.85,44662591,-0.23
2022-08-02,SSE Composite,China,3813.53,3898.25,3306.21,3409.58,25817251,-10.59
2021-08-06,NASDAQ Composite,USA,28104.18,28143.86,27588.32,27628.59,34995877,-1.69
2024-07-08,DAX,Germany,39655.24,39759.8,39435.65,39514.59,10118739,-0.35
2023-10-12,DAX,Germany,3212.52,3346.31,2747.65,2865.78,24860601,-10.79
2024-02-21,FTSE 100,UK,29777.64,30090.46,29529.07,29805.26,21987110,0.09
2022-05-18,Nikkei 225,Japan,3047.85,3364.69,3041.9,3326.3,13440359,9.14
2024-05-16,SSE Composite,China,31253.78,31392.07,31031.66,31158.27,20569782,-0.31
2023-07-14,NASDAQ Composite,USA,27125.74,27278.08,26697.35,26891.63,45407194,-0.86
2023-06-16,KSE 100,Pakistan,36979.41,37138.96,36941.27,36952.75,42215852,-0.07
